votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,per_point_diff,state_abbr,county_name,combined_fips,state
400,1836,2279,0.175515577,0.805616498,"1,436",63.01%,TX,Delta County,48119,Texas
110000,169175,293287,0.375059242,0.576824067,"59,175",20.18%,TX,Denton County,48121,Texas
1161,5510,6822,0.170184697,0.807681032,"4,349",63.75%,TX,DeWitt County,48123,Texas
128,755,909,0.140814081,0.830583058,627,68.98%,TX,Dickens County,48125,Texas
2173,974,3225,0.67379845,0.302015504,"1,199",37.18%,TX,Dimmit County,48127,Texas
190,1225,1460,0.130136986,0.839041096,"1,035",70.89%,TX,Donley County,48129,Texas
2783,1316,4159,0.669151238,0.316422217,"1,467",35.27%,TX,Duval County,48131,Texas
776,6008,6935,0.111896179,0.866330209,"5,232",75.44%,TX,Eastland County,48133,Texas
10225,24976,36373,0.281115113,0.686663184,"14,751",40.55%,TX,Ector County,48135,Texas
302,741,1065,0.283568075,0.695774648,439,41.22%,TX,Edwards County,48137,Texas
16197,44807,63064,0.256834327,0.710500444,"28,610",45.37%,TX,Ellis County,48139,Texas
145509,54567,210458,0.691392107,0.259277386,"90,942",43.21%,TX,El Paso County,48141,Texas
2159,11205,13810,0.156335988,0.811368573,"9,046",65.50%,TX,Erath County,48143,Texas
1682,3438,5232,0.32148318,0.657110092,"1,756",33.56%,TX,Falls County,48145,Texas
2123,9536,11972,0.177330438,0.796525226,"7,413",61.92%,TX,Fannin County,48147,Texas
2127,8648,11029,0.1928552,0.784114607,"6,521",59.13%,TX,Fayette County,48149,Texas
403,1265,1722,0.234030197,0.734610918,862,50.06%,TX,Fisher County,48151,Texas
435,1473,1958,0.222165475,0.752298264,"1,038",53.01%,TX,Floyd County,48153,Texas
113,383,511,0.221135029,0.749510763,270,52.84%,TX,Foard County,48155,Texas
134475,117212,260367,0.516482504,0.450179938,"17,263",6.63%,TX,Fort Bend County,48157,Texas
665,3583,4356,0.152662994,0.822543618,"2,918",66.99%,TX,Franklin County,48159,Texas
1461,5995,7608,0.1920347,0.78798633,"4,534",59.60%,TX,Freestone County,48161,Texas
1401,1232,2683,0.522176668,0.459187477,169,6.30%,TX,Frio County,48163,Texas
597,3907,4609,0.129529182,0.847689304,"3,310",71.82%,TX,Gaines County,48165,Texas
45503,73566,123994,0.366977434,0.593302902,"28,063",22.63%,TX,Galveston County,48167,Texas
224,1223,1475,0.151864407,0.829152542,999,67.73%,TX,Garza County,48169,Texas
2286,10445,13123,0.174197973,0.795930809,"8,159",62.17%,TX,Gillespie County,48171,Texas
34,553,602,0.056478405,0.918604651,519,86.21%,TX,Glasscock County,48173,Texas
973,2618,3713,0.262052249,0.705090224,"1,645",44.30%,TX,Goliad County,48175,Texas
1567,4580,6304,0.248572335,0.726522843,"3,013",47.80%,TX,Gonzales County,48177,Texas
699,6495,7360,0.094972826,0.882472826,"5,796",78.75%,TX,Gray County,48179,Texas
10276,35274,47068,0.218322427,0.749426362,"24,998",53.11%,TX,Grayson County,48181,Texas
11623,28693,41365,0.280986341,0.693654055,"17,070",41.27%,TX,Gregg County,48183,Texas
2194,7065,9528,0.230268682,0.741498741,"4,871",51.12%,TX,Grimes County,48185,Texas
18308,36495,57220,0.319958057,0.637801468,"18,187",31.78%,TX,Guadalupe County,48187,Texas
2090,6347,8802,0.237446035,0.721086117,"4,257",48.36%,TX,Hale County,48189,Texas
164,891,1089,0.150596878,0.818181818,727,66.76%,TX,Hall County,48191,Texas
479,3056,3609,0.132723746,0.846771959,"2,577",71.40%,TX,Hamilton County,48193,Texas
171,1730,1947,0.087827427,0.888546482,"1,559",80.07%,TX,Hansford County,48195,Texas
249,1207,1511,0.164791529,0.798808736,958,63.40%,TX,Hardeman County,48197,Texas
2779,19600,22768,0.122057273,0.860857344,"16,821",73.88%,TX,Hardin County,48199,Texas
706471,544960,1302887,0.542235052,0.418271116,"161,511",12.40%,TX,Harris County,48201,Texas
7130,18712,26364,0.270444546,0.709755728,"11,582",43.93%,TX,Harrison County,48203,Texas
172,1727,1945,0.088431877,0.887917738,"1,555",79.95%,TX,Hartley County,48205,Texas
314,1403,1765,0.177903683,0.79490085,"1,089",61.70%,TX,Haskell County,48207,Texas
33117,33730,71524,0.463019406,0.471589956,613,0.86%,TX,Hays County,48209,Texas
181,1460,1687,0.107291049,0.865441612,"1,279",75.82%,TX,Hemphill County,48211,Texas
5649,23574,29855,0.189214537,0.78961648,"17,925",60.04%,TX,Henderson County,48213,Texas
118739,48608,172990,0.686392277,0.28098734,"70,131",40.54%,TX,Hidalgo County,48215,Texas
2535,10075,12906,0.19642027,0.780644661,"7,540",58.42%,TX,Hill County,48217,Texas
1257,5793,7282,0.172617413,0.795523208,"4,536",62.29%,TX,Hockley County,48219,Texas
4001,21367,26120,0.153177642,0.818032159,"17,366",66.49%,TX,Hood County,48221,Texas
2508,10704,13476,0.186108638,0.79430098,"8,196",60.82%,TX,Hopkins County,48223,Texas
1978,6205,8302,0.238255842,0.747410263,"4,227",50.92%,TX,Houston County,48225,Texas
1768,6635,8692,0.20340543,0.763345605,"4,867",55.99%,TX,Howard County,48227,Texas
324,503,871,0.371986223,0.57749713,179,20.55%,TX,Hudspeth County,48229,Texas
6301,23866,31185,0.202052269,0.765303832,"17,565",56.33%,TX,Hunt County,48231,Texas
854,7039,8126,0.105094758,0.866231848,"6,185",76.11%,TX,Hutchinson County,48233,Texas
90,660,760,0.118421053,0.868421053,570,75.00%,TX,Irion County,48235,Texas
314,2973,3339,0.094040132,0.890386343,"2,659",79.63%,TX,Jack County,48237,Texas
904,4266,5275,0.171374408,0.808720379,"3,362",63.73%,TX,Jackson County,48239,Texas
2582,10578,13351,0.193393753,0.792300202,"7,996",59.89%,TX,Jasper County,48241,Texas
422,694,1175,0.359148936,0.590638298,272,23.15%,TX,Jeff Davis County,48243,Texas
42404,42828,87363,0.485377105,0.490230418,424,0.49%,TX,Jefferson County,48245,Texas
1635,430,2119,0.771590373,0.202925908,"1,205",56.87%,TX,Jim Hogg County,48247,Texas
6688,5411,12346,0.541713915,0.438279605,"1,277",10.34%,TX,Jim Wells County,48249,Texas
10976,44370,57270,0.191653571,0.774751179,"33,394",58.31%,TX,Johnson County,48251,Texas
935,4815,5932,0.15761969,0.811699258,"3,880",65.41%,TX,Jones County,48253,Texas
1144,2959,4185,0.273357228,0.707048984,"1,815",43.37%,TX,Karnes County,48255,Texas
10265,29537,40979,0.250494156,0.720783816,"19,272",47.03%,TX,Kaufman County,48257,Texas
3633,15663,19936,0.182233146,0.785664125,"12,030",60.34%,TX,Kendall County,48259,Texas
99,84,186,0.532258065,0.451612903,15,8.06%,TX,Kenedy County,48261,Texas
59,360,433,0.136258661,0.831408776,301,69.52%,TX,Kent County,48263,Texas
4665,17658,23090,0.202035513,0.764746644,"12,993",56.27%,TX,Kerr County,48265,Texas
206,1697,1945,0.105912596,0.872493573,"1,491",76.66%,TX,Kimble County,48267,Texas
5,149,159,0.031446541,0.937106918,144,90.57%,TX,King County,48269,Texas
457,936,1424,0.320926966,0.657303371,479,33.64%,TX,Kinney County,48271,Texas
4713,4364,9483,0.496994622,0.460191922,349,3.68%,TX,Kleberg County,48273,Texas
247,1078,1358,0.181885125,0.793814433,831,61.19%,TX,Knox County,48275,Texas
3579,14546,18537,0.193073313,0.784700869,"10,967",59.16%,TX,Lamar County,48277,Texas
770,3040,3905,0.197183099,0.778489117,"2,270",58.13%,TX,Lamb County,48279,Texas
1479,6371,8149,0.181494662,0.781813719,"4,892",60.03%,TX,Lampasas County,48281,Texas
1125,870,2049,0.549048316,0.424597365,255,12.45%,TX,La Salle County,48283,Texas
1170,7339,8633,0.135526468,0.850110043,"6,169",71.46%,TX,Lavaca County,48285,Texas
1372,4996,6522,0.210364919,0.766022692,"3,624",55.57%,TX,Lee County,48287,Texas
909,6391,7407,0.12272175,0.862832456,"5,482",74.01%,TX,Leon County,48289,Texas
4851,18856,24155,0.200827986,0.780625129,"14,005",57.98%,TX,Liberty County,48291,Texas
1748,5747,7648,0.228556485,0.751438285,"3,999",52.29%,TX,Limestone County,48293,Texas
135,1159,1322,0.102118003,0.876701967,"1,024",77.46%,TX,Lipscomb County,48295,Texas
739,3450,4267,0.173189595,0.808530584,"2,711",63.53%,TX,Live Oak County,48297,Texas
1825,8283,10377,0.175869712,0.798207574,"6,458",62.23%,TX,Llano County,48299,Texas
4,57,64,0.0625,0.890625,53,82.81%,TX,Loving County,48301,Texas
27956,65566,98060,0.285090761,0.66863145,"37,610",38.35%,TX,Lubbock County,48303,Texas
403,1546,1997,0.201802704,0.774161242,"1,143",57.24%,TX,Lynn County,48305,Texas
881,3349,4283,0.205696941,0.781928555,"2,468",57.62%,TX,Madison County,48313,Texas
1156,2968,4206,0.274845459,0.705658583,"1,812",43.08%,TX,Marion County,48315,Texas
266,1453,1755,0.151566952,0.827920228,"1,187",67.64%,TX,Martin County,48317,Texas
353,1656,2053,0.171943497,0.806624452,"1,303",63.47%,TX,Mason County,48319,Texas
3357,8147,11779,0.284998727,0.69165464,"4,790",40.67%,TX,Matagorda County,48321,Texas
10397,2816,13588,0.765160436,0.207241684,"7,581",55.79%,TX,Maverick County,48323,Texas
480,2546,3086,0.155541154,0.825016202,"2,066",66.95%,TX,McCulloch County,48307,Texas
27046,48245,78255,0.345613699,0.616510127,"21,199",27.09%,TX,McLennan County,48309,Texas
40,454,497,0.080482897,0.913480885,414,83.30%,TX,McMullen County,48311,Texas
4624,12054,17187,0.269040554,0.701344039,"7,430",43.23%,TX,Medina County,48325,Texas
153,681,860,0.177906977,0.791860465,528,61.40%,TX,Menard County,48327,Texas
9993,36896,48753,0.204972002,0.756794454,"26,903",55.18%,TX,Midland County,48329,Texas
2042,6340,8607,0.237248751,0.736609736,"4,298",49.94%,TX,Milam County,48331,Texas
242,1949,2238,0.108132261,0.870866845,"1,707",76.27%,TX,Mills County,48333,Texas
353,1780,2190,0.161187215,0.812785388,"1,427",65.16%,TX,Mitchell County,48335,Texas
885,7526,8604,0.102859135,0.874709437,"6,641",77.19%,TX,Montague County,48337,Texas
45744,150188,203083,0.225247805,0.739539991,"104,444",51.43%,TX,Montgomery County,48339,Texas
1096,3974,5262,0.208285823,0.75522615,"2,878",54.69%,TX,Moore County,48341,Texas
1425,3443,4964,0.287066882,0.693593876,"2,018",40.65%,TX,Morris County,48343,Texas
40,571,620,0.064516129,0.920967742,531,85.65%,TX,Motley County,48345,Texas
6822,14751,22430,0.304146233,0.65764601,"7,929",35.35%,TX,Nacogdoches County,48347,Texas
3998,11984,16382,0.244048346,0.731534611,"7,986",48.75%,TX,Navarro County,48349,Texas
978,2961,4010,0.243890274,0.73840399,"1,983",49.45%,TX,Newton County,48351,Texas
1029,3551,4744,0.216905565,0.748524452,"2,522",53.16%,TX,Nolan County,48353,Texas
49102,50704,103958,0.472325362,0.487735432,"1,602",1.54%,TX,Nueces County,48355,Texas
274,2628,2981,0.091915465,0.881583361,"2,354",78.97%,TX,Ochiltree County,48357,Texas
78,850,945,0.082539683,0.899470899,772,81.69%,TX,Oldham County,48359,Texas
5716,25385,31761,0.179969145,0.799250653,"19,669",61.93%,TX,Orange County,48361,Texas
1700,8222,10175,0.167076167,0.808058968,"6,522",64.10%,TX,Palo Pinto County,48363,Texas
1835,8445,10413,0.17622203,0.811005474,"6,610",63.48%,TX,Panola County,48365,Texas
8329,46433,56413,0.147643274,0.823090422,"38,104",67.54%,TX,Parker County,48367,Texas
848,1911,2818,0.30092264,0.678140525,"1,063",37.72%,TX,Parmer County,48369,Texas
1551,2463,4167,0.372210223,0.591072714,912,21.89%,TX,Pecos County,48371,Texas
7123,26587,34444,0.206799443,0.771890605,"19,464",56.51%,TX,Polk County,48373,Texas
7620,19499,28330,0.26897282,0.688280974,"11,879",41.93%,TX,Potter County,48375,Texas
1458,652,2203,0.661824784,0.295960054,806,36.59%,TX,Presidio County,48377,Texas
619,3919,4630,0.133693305,0.846436285,"3,300",71.27%,TX,Rains County,48379,Texas
8340,43379,53813,0.154981138,0.806106331,"35,039",65.11%,TX,Randall County,48381,Texas
167,709,900,0.185555556,0.787777778,542,60.22%,TX,Reagan County,48383,Texas
262,1382,1678,0.15613826,0.823599523,"1,120",66.75%,TX,Real County,48385,Texas
1148,3924,5147,0.223042549,0.762385856,"2,776",53.93%,TX,Red River County,48387,Texas
1659,1417,3184,0.521042714,0.445037688,242,7.60%,TX,Reeves County,48389,Texas
1034,1830,2945,0.351103565,0.62139219,796,27.03%,TX,Refugio County,48391,Texas
20,524,550,0.036363636,0.952727273,504,91.64%,TX,Roberts County,48393,Texas
2203,4665,7010,0.314265335,0.665477889,"2,462",35.12%,TX,Robertson County,48395,Texas
9633,28396,39529,0.243694503,0.718358673,"18,763",47.47%,TX,Rockwall County,48397,Texas
452,3241,3765,0.120053121,0.860823373,"2,789",74.08%,TX,Runnels County,48399,Texas
3935,14675,18994,0.207170685,0.772612404,"10,740",56.54%,TX,Rusk County,48401,Texas
614,3992,4642,0.132270573,0.859974149,"3,378",72.77%,TX,Sabine County,48403,Texas
907,2620,3563,0.254560763,0.735335392,"1,713",48.08%,TX,San Augustine County,48405,Texas
2034,8050,10305,0.197379913,0.781174187,"6,016",58.38%,TX,San Jacinto County,48407,Texas
7825,13004,21513,0.363733556,0.604471715,"5,179",24.07%,TX,San Patricio County,48409,Texas
293,2025,2354,0.124468989,0.860237893,"1,732",73.58%,TX,San Saba County,48411,Texas
209,819,1054,0.19829222,0.777039848,610,57.87%,TX,Schleicher County,48413,Texas
733,4403,5261,0.139327124,0.836913134,"3,670",69.76%,TX,Scurry County,48415,Texas
103,1378,1502,0.068575233,0.917443409,"1,275",84.89%,TX,Shackelford County,48417,Texas
1757,7171,9072,0.19367284,0.790454145,"5,414",59.68%,TX,Shelby County,48419,Texas
96,807,933,0.102893891,0.864951768,711,76.21%,TX,Sherman County,48421,Texas
22128,58631,83161,0.266086266,0.705030002,"36,503",43.89%,TX,Smith County,48423,Texas
540,3206,3876,0.139318885,0.827141383,"2,666",68.78%,TX,Somervell County,48425,Texas
9246,2218,11691,0.790864768,0.189718587,"7,028",60.11%,TX,Starr County,48427,Texas
348,3033,3453,0.100781929,0.878366638,"2,685",77.76%,TX,Stephens County,48429,Texas
70,549,633,0.110584518,0.867298578,479,75.67%,TX,Sterling County,48431,Texas
135,555,701,0.192582026,0.791726106,420,59.91%,TX,Stonewall County,48433,Texas
313,1075,1415,0.221201413,0.759717314,762,53.85%,TX,Sutton County,48435,Texas
462,1671,2190,0.210958904,0.763013699,"1,209",55.21%,TX,Swisher County,48437,Texas
288001,345683,662832,0.434500748,0.521524308,"57,682",8.70%,TX,Tarrant County,48439,Texas
10047,33172,45266,0.221954668,0.732823753,"23,125",51.09%,TX,Taylor County,48441,Texas
140,287,437,0.320366133,0.656750572,147,33.64%,TX,Terrell County,48443,Texas
424,1295,1763,0.240499149,0.734543392,871,49.40%,TX,Terry County,48445,Texas
84,715,808,0.103960396,0.88490099,631,78.09%,TX,Throckmorton County,48447,Texas
2538,6405,9176,0.276591107,0.698016565,"3,867",42.14%,TX,Titus County,48449,Texas
9117,27376,38104,0.239266219,0.718454755,"18,259",47.92%,TX,Tom Green County,48451,Texas
306475,126750,462511,0.662632889,0.274047536,"179,725",38.86%,TX,Travis County,48453,Texas
1154,4737,5982,0.19291207,0.791875627,"3,583",59.90%,TX,Trinity County,48455,Texas
1243,6601,7969,0.15597942,0.828334797,"5,358",67.24%,TX,Tyler County,48457,Texas
2378,13198,15918,0.149390627,0.829124262,"10,820",67.97%,TX,Upshur County,48459,Texas
284,961,1296,0.219135802,0.741512346,677,52.24%,TX,Upton County,48461,Texas
3863,4828,8936,0.432296329,0.540286482,965,10.80%,TX,Uvalde County,48463,Texas
6920,5856,13476,0.513505491,0.434550312,"1,064",7.90%,TX,Val Verde County,48465,Texas
2792,18436,21689,0.128728849,0.850016137,"15,644",72.13%,TX,Van Zandt County,48467,Texas
8843,21253,31032,0.284963908,0.684873679,"12,410",39.99%,TX,Victoria County,48469,Texas
6085,12878,19683,0.309150028,0.654270182,"6,793",34.51%,TX,Walker County,48471,Texas
5744,10525,16715,0.343643434,0.629673946,"4,781",28.60%,TX,Waller County,48473,Texas
780,2541,3413,0.228537943,0.744506299,"1,761",51.60%,TX,Ward County,48475,Texas
3381,10944,14747,0.22926697,0.742117041,"7,563",51.29%,TX,Washington County,48477,Texas
42297,12946,56867,0.743788137,0.227654,"29,351",51.61%,TX,Webb County,48479,Texas
4238,10149,14707,0.2881621,0.690079554,"5,911",40.19%,TX,Wharton County,48481,Texas
194,2087,2306,0.084128361,0.905030356,"1,893",82.09%,TX,Wheeler County,48483,Texas
8752,27609,37913,0.230844301,0.728219872,"18,857",49.74%,TX,Wichita County,48485,Texas
807,3166,4101,0.196781273,0.772006828,"2,359",57.52%,TX,Wilbarger County,48487,Texas
3416,1541,5082,0.672176309,0.303227076,"1,875",36.89%,TX,Willacy County,48489,Texas
84252,104029,200524,0.420159183,0.518785781,"19,777",9.86%,TX,Williamson County,48491,Texas
4790,13991,19255,0.248766554,0.726616463,"9,201",47.78%,TX,Wilson County,48493,Texas
420,1403,1873,0.224239188,0.74906567,983,52.48%,TX,Winkler County,48495,Texas
3412,20655,24661,0.138356109,0.837557277,"17,243",69.92%,TX,Wise County,48497,Texas
2624,15681,18646,0.140727234,0.840984662,"13,057",70.03%,TX,Wood County,48499,Texas
426,1797,2299,0.185297956,0.781644193,"1,371",59.63%,TX,Yoakum County,48501,Texas
873,6587,7658,0.113998433,0.860146252,"5,714",74.61%,TX,Young County,48503,Texas
2056,1028,3134,0.656030632,0.328015316,"1,028",32.80%,TX,Zapata County,48505,Texas
2633,692,3390,0.776696165,0.204129794,"1,941",57.26%,TX,Zavala County,48507,Texas
264,1838,2490,0.106024096,0.73815261,"1,574",63.21%,UT,Beaver County,49001,Utah
1814,10324,16548,0.109620498,0.62388204,"8,510",51.43%,UT,Box Elder County,49003,Utah
6705,16643,35879,0.186878118,0.463864656,"9,938",27.70%,UT,Cache County,49005,Utah
1696,5182,7818,0.216935278,0.662829368,"3,486",44.59%,UT,Carbon County,49007,Utah
76,327,465,0.16344086,0.703225806,251,53.98%,UT,Daggett County,49009,Utah
22575,46985,104661,0.215696391,0.448925579,"24,410",23.32%,UT,Davis County,49011,Utah
500,5505,6932,0.072129256,0.794143104,"5,005",72.20%,UT,Duchesne County,49013,Utah
379,3402,4263,0.088904527,0.798029557,"3,023",70.91%,UT,Emery County,49015,Utah
352,1577,2294,0.153443766,0.68744551,"1,225",53.40%,UT,Garfield County,49017,Utah
1932,1934,4456,0.433572711,0.434021544,2,0.04%,UT,Grand County,49019,Utah
2104,10025,15354,0.137032695,0.652924319,"7,921",51.59%,UT,Iron County,49021,Utah
436,2759,4076,0.106967615,0.676889107,"2,323",56.99%,UT,Juab County,49023,Utah
739,2248,3482,0.212234348,0.645605974,"1,509",43.34%,UT,Kane County,49025,Utah
431,3860,5234,0.082346198,0.737485671,"3,429",65.51%,UT,Millard County,49027,Utah
572,3156,5136,0.111370717,0.614485981,"2,584",50.31%,UT,Morgan County,49029,Utah
31,537,617,0.050243112,0.870340357,506,82.01%,UT,Piute County,49031,Utah
104,786,1096,0.094890511,0.717153285,682,62.23%,UT,Rich County,49033,Utah
154831,117901,361347,0.428482871,0.32628194,"36,930",10.22%,UT,Salt Lake County,49035,Utah
1997,2635,5385,0.37084494,0.489322191,638,11.85%,UT,San Juan County,49037,Utah
1026,6436,9778,0.104929433,0.658212313,"5,410",55.33%,UT,Sanpete County,49039,Utah
673,6455,8308,0.081006259,0.776961964,"5,782",69.60%,UT,Sevier County,49041,Utah
10251,7160,20133,0.509164059,0.355635027,"3,091",15.35%,UT,Summit County,49043,Utah
4015,9693,18905,0.212377678,0.512721502,"5,678",30.03%,UT,Tooele County,49045,Utah
1002,9876,12883,0.077776915,0.766591632,"8,874",68.88%,UT,Uintah County,49047,Utah
24579,89755,174942,0.140497994,0.513055756,"65,176",37.26%,UT,Utah County,49049,Utah
3063,6115,12120,0.252722772,0.504537954,"3,052",25.18%,UT,Wasatch County,49051,Utah
9583,39566,57494,0.166678262,0.688176158,"29,983",52.15%,UT,Washington County,49053,Utah
271,959,1410,0.192198582,0.680141844,688,48.79%,UT,Wayne County,49055,Utah
22187,38447,81451,0.272396901,0.472026126,"16,260",19.96%,UT,Weber County,49057,Utah
6737,8582,15755,0.427610282,0.544715963,"1,845",11.71%,VA,Accomack County,51001,Virginia
33297,19232,56134,0.593169915,0.342608758,"14,065",25.06%,VA,Albemarle County,51003,Virginia
57147,13241,74384,0.768270058,0.178008712,"43,906",59.03%,VA,Alexandria city,51510,Virginia
2165,4873,7306,0.296331782,0.666986039,"2,708",37.07%,VA,Alleghany County,51005,Virginia
2150,4704,7035,0.305614783,0.668656716,"2,554",36.30%,VA,Amelia County,51007,Virginia
4986,9643,15164,0.328805065,0.635914007,"4,657",30.71%,VA,Amherst County,51009,Virginia
2023,5714,7954,0.25433744,0.718380689,"3,691",46.40%,VA,Appomattox County,51011,Virginia
91879,20155,119344,0.769866939,0.168881552,"71,724",60.10%,VA,Arlington County,51013,Virginia
8108,26152,36661,0.221161452,0.713346608,"18,044",49.22%,VA,Augusta County,51015,Virginia
603,1548,2243,0.26883638,0.690147124,945,42.13%,VA,Bath County,51017,Virginia
9733,30578,42186,0.230716351,0.724837624,"20,845",49.41%,VA,Bedford County,51019,Virginia
453,2572,3124,0.145006402,0.823303457,"2,119",67.83%,VA,Bland County,51021,Virginia
4492,13369,18641,0.240974197,0.717182555,"8,877",47.62%,VA,Botetourt County,51023,Virginia
1832,4884,6966,0.262991674,0.701119724,"3,052",43.81%,VA,Bristol city,51520,Virginia
4473,3045,7645,0.585088293,0.398299542,"1,428",18.68%,VA,Brunswick County,51025,Virginia
1721,7292,9220,0.186659436,0.790889371,"5,571",60.42%,VA,Buchanan County,51027,Virginia
3128,3969,7284,0.429434377,0.544892916,841,11.55%,VA,Buckingham County,51029,Virginia
693,1432,2395,0.289352818,0.597912317,739,30.86%,VA,Buena Vista city,51530,Virginia
6597,19442,27218,0.242376369,0.714306709,"12,845",47.19%,VA,Campbell County,51031,Virginia
6425,7143,14189,0.452815561,0.503418141,718,5.06%,VA,Caroline County,51033,Virginia
2557,10653,13587,0.188194598,0.784058291,"8,096",59.59%,VA,Carroll County,51035,Virginia
2244,1381,3745,0.599198932,0.368758344,863,23.04%,VA,Charles City County,51036,Virginia
2153,3479,5792,0.371719613,0.600656077,"1,326",22.89%,VA,Charlotte County,51037,Virginia
17865,2951,22211,0.804331187,0.132862095,"14,914",67.15%,VA,Charlottesville city,51540,Virginia
52554,53988,111827,0.46995806,0.482781439,"1,434",1.28%,VA,Chesapeake city,51550,Virginia
80993,84938,175288,0.462056729,0.484562548,"3,945",2.25%,VA,Chesterfield County,51041,Virginia
3047,4657,8131,0.374738655,0.57274628,"1,610",19.80%,VA,Clarke County,51043,Virginia
2367,5681,8427,0.280882876,0.674142637,"3,314",39.33%,VA,Colonial Heights city,51570,Virginia
914,1349,2369,0.3858168,0.569438582,435,18.36%,VA,Covington city,51580,Virginia
541,2139,2784,0.194324713,0.768318966,"1,598",57.40%,VA,Craig County,51045,Virginia
7744,13341,22087,0.350613483,0.604020465,"5,597",25.34%,VA,Culpeper County,51047,Virginia
2032,2693,4875,0.416820513,0.552410256,661,13.56%,VA,Cumberland County,51049,Virginia
11051,7306,18862,0.585886969,0.387339625,"3,745",19.85%,VA,Danville city,51590,Virginia
1335,4932,6405,0.208430913,0.770023419,"3,597",56.16%,VA,Dickenson County,51051,Virginia
5765,7447,13533,0.425995714,0.55028449,"1,682",12.43%,VA,Dinwiddie County,51053,Virginia
1531,792,2367,0.646810308,0.33460076,739,31.22%,VA,Emporia city,51595,Virginia
2541,2657,5354,0.474598431,0.496264475,116,2.17%,VA,Essex County,51057,Virginia
354485,157837,542858,0.652997653,0.290751909,"196,648",36.22%,VA,Fairfax County,51059,Virginia
7363,3695,11854,0.621140543,0.311709128,"3,668",30.94%,VA,Fairfax city,51600,Virginia
5810,1323,7667,0.757793139,0.172557715,"4,487",58.52%,VA,Falls Church city,51610,Virginia
12960,22110,37124,0.349100312,0.595571598,"9,150",24.65%,VA,Fauquier County,51061,Virginia
2300,5289,7972,0.288509784,0.663447065,"2,989",37.49%,VA,Floyd County,51063,Virginia
5751,7018,13492,0.426252594,0.520160095,"1,267",9.39%,VA,Fluvanna County,51065,Virginia
7254,18560,26805,0.270621153,0.692408133,"11,306",42.18%,VA,Franklin County,51067,Virginia
2516,1421,4040,0.622772277,0.351732673,"1,095",27.10%,VA,Franklin city,51620,Virginia
11920,26069,40133,0.297012434,0.649565196,"14,149",35.26%,VA,Frederick County,51069,Virginia
6690,3731,11135,0.600808262,0.3350696,"2,959",26.57%,VA,Fredericksburg city,51630,Virginia
680,1603,2363,0.287769784,0.678374947,923,39.06%,VA,Galax city,51640,Virginia
1949,5930,8196,0.237798926,0.72352367,"3,981",48.57%,VA,Giles County,51071,Virginia
5399,13087,19524,0.276531448,0.670303217,"7,688",39.38%,VA,Gloucester County,51073,Virginia
4884,8374,13930,0.350610194,0.6011486,"3,490",25.05%,VA,Goochland County,51075,Virginia
1407,5593,7258,0.193855056,0.770597961,"4,186",57.67%,VA,Grayson County,51077,Virginia
2923,5943,9503,0.307587078,0.625381458,"3,020",31.78%,VA,Greene County,51079,Virginia
2558,1737,4363,0.586293835,0.398120559,821,18.82%,VA,Greensville County,51081,Virginia
6890,9698,16946,0.406585625,0.572288446,"2,808",16.57%,VA,Halifax County,51083,Virginia
41030,17802,61489,0.667273821,0.289515198,"23,228",37.78%,VA,Hampton city,51650,Virginia
19360,39592,62313,0.310689583,0.635373036,"20,232",32.47%,VA,Hanover County,51085,Virginia
10100,6232,17693,0.570847228,0.352229695,"3,868",21.86%,VA,Harrisonburg city,51660,Virginia
93615,59674,161966,0.577991677,0.368435351,"33,941",20.96%,VA,Henrico County,51087,Virginia
8199,15207,24029,0.341212701,0.632860294,"7,008",29.16%,VA,Henry County,51089,Virginia
371,958,1391,0.266714594,0.688713156,587,42.20%,VA,Highland County,51091,Virginia
4722,3885,8968,0.526538805,0.433206958,837,9.33%,VA,Hopewell city,51670,Virginia
7673,11971,20481,0.37463991,0.584492945,"4,298",20.99%,VA,Isle of Wight County,51093,Virginia
19091,21284,42737,0.446708941,0.498022791,"2,193",5.13%,VA,James City County,51095,Virginia
1451,2059,3615,0.401383126,0.569571231,608,16.82%,VA,King and Queen County,51097,Virginia
4002,7338,11967,0.334419654,0.613186262,"3,336",27.88%,VA,King George County,51099,Virginia
2752,5963,9088,0.302816901,0.656139965,"3,211",35.33%,VA,King William County,51101,Virginia
2862,3520,6599,0.433702076,0.533414154,658,9.97%,VA,Lancaster County,51103,Virginia
1627,7542,9353,0.173954881,0.806372287,"5,915",63.24%,VA,Lee County,51105,Virginia
1514,766,2448,0.618464052,0.312908497,748,30.56%,VA,Lexington city,51678,Virginia
99909,69633,180265,0.554234044,0.386281308,"30,276",16.80%,VA,Loudoun County,51107,Virginia
6208,10507,17507,0.354601017,0.600159936,"4,299",24.56%,VA,Louisa County,51109,Virginia
2226,3206,5577,0.399139322,0.574861036,980,17.57%,VA,Lunenburg County,51111,Virginia
14787,17979,35349,0.418314521,0.508614105,"3,192",9.03%,VA,Lynchburg city,51680,Virginia
2202,4418,6934,0.317565619,0.637150274,"2,216",31.96%,VA,Madison County,51113,Virginia
8395,5934,15210,0.551939513,0.390138067,"2,461",16.18%,VA,Manassas city,51683,Virginia
3218,1732,5214,0.617184503,0.332182585,"1,486",28.50%,VA,Manassas Park city,51685,Virginia
3531,2149,5873,0.601225949,0.3659118,"1,382",23.53%,VA,Martinsville city,51690,Virginia
